code_module,code_presentation,id_student,module_presentation_length,boundary_day,total_clicks,active_vle_days,vle_event_count,distinct_vle_sites,first_vle_day,last_vle_day,vle_span_days,early_assessments_submitted,mean_early_score,median_early_score,max_early_score,mean_submission_delay,late_early_submissions,early_assessment_attempts,early_assessments_available,assessment_submission_rate,final_result,feature_boundary_day,at_risk,target_exclusion_reason
BBB,2013B,2279538,240,60,56.0,2.0,12.0,4.0,19.0,33.0,14.0,1.0,52.0,52.0,52.0,0.0,0.0,1.0,3.0,0.3333333333333333,Fail,60,1,
BBB,2013B,2280038,240,60,34.0,1.0,8.0,6.0,19.0,19.0,0.0,,,,,,,,3.0,0.0,Fail,60,1,
BBB,2013B,2287671,240,60,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,60,1,
BBB,2013B,2288607,240,60,676.0,37.0,209.0,28.0,-9.0,58.0,67.0,3.0,88.33333333333333,95.0,100.0,0.6666666666666666,1.0,3.0,3.0,1.0,Distinction,60,0,
BBB,2013B,2290090,240,60,325.0,23.0,94.0,21.0,-5.0,58.0,63.0,3.0,86.0,80.0,100.0,1.3333333333333333,1.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2291598,240,60,798.0,34.0,268.0,37.0,-7.0,60.0,67.0,3.0,77.33333333333333,67.0,100.0,1.3333333333333333,1.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2293443,240,60,1134.0,58.0,397.0,44.0,-9.0,60.0,69.0,3.0,84.33333333333333,77.0,100.0,0.6666666666666666,1.0,3.0,3.0,1.0,Distinction,60,0,
BBB,2013B,2296749,240,60,101.0,6.0,36.0,15.0,0.0,54.0,54.0,3.0,73.33333333333333,70.0,80.0,8.666666666666666,3.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2300911,240,60,306.0,12.0,81.0,18.0,15.0,56.0,41.0,3.0,79.66666666666667,75.0,100.0,4.333333333333333,3.0,3.0,3.0,1.0,Withdrawn,60,1,
BBB,2013B,2301111,240,60,60.0,5.0,23.0,11.0,-8.0,45.0,53.0,1.0,91.0,91.0,91.0,-3.0,0.0,1.0,3.0,0.3333333333333333,Withdrawn,60,1,
BBB,2013B,2302925,240,60,3288.0,59.0,391.0,30.0,-9.0,59.0,68.0,3.0,85.66666666666667,83.0,100.0,1.3333333333333333,1.0,3.0,3.0,1.0,Withdrawn,60,1,
BBB,2013B,2303034,240,60,459.0,35.0,179.0,39.0,-9.0,56.0,65.0,,,,,,,,3.0,0.0,Fail,60,1,
BBB,2013B,2303848,240,60,55.0,2.0,14.0,6.0,-3.0,-2.0,1.0,,,,,,,,3.0,0.0,Withdrawn,60,1,
BBB,2013B,2308528,240,60,558.0,47.0,192.0,29.0,-9.0,60.0,69.0,3.0,84.33333333333333,83.0,100.0,0.6666666666666666,1.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2322046,240,60,245.0,22.0,72.0,9.0,5.0,58.0,53.0,2.0,65.0,65.0,80.0,1.0,1.0,2.0,3.0,0.6666666666666666,Withdrawn,60,1,
BBB,2013B,2322342,240,60,489.0,36.0,190.0,33.0,-8.0,60.0,68.0,3.0,83.0,78.0,100.0,1.6666666666666667,1.0,3.0,3.0,1.0,Distinction,60,0,
BBB,2013B,2327072,240,60,88.0,12.0,38.0,7.0,-5.0,56.0,61.0,3.0,87.66666666666667,87.0,100.0,-2.6666666666666665,1.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2336550,240,60,238.0,15.0,93.0,25.0,12.0,55.0,43.0,3.0,71.0,58.0,100.0,1.3333333333333333,1.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2340190,240,60,5.0,1.0,4.0,4.0,5.0,5.0,0.0,,,,,,,,3.0,0.0,Fail,60,1,
BBB,2013B,2366070,240,60,310.0,21.0,102.0,23.0,-8.0,55.0,63.0,3.0,75.33333333333333,73.0,80.0,1.3333333333333333,1.0,3.0,3.0,1.0,Withdrawn,60,1,
BBB,2013B,2375144,240,60,1952.0,39.0,288.0,36.0,-8.0,53.0,61.0,3.0,87.33333333333333,82.0,100.0,0.3333333333333333,1.0,3.0,3.0,1.0,Withdrawn,60,1,
BBB,2013B,2376628,240,60,131.0,10.0,53.0,17.0,-9.0,47.0,56.0,3.0,75.33333333333333,73.0,80.0,1.0,1.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2377567,240,60,586.0,37.0,277.0,44.0,-9.0,59.0,68.0,3.0,79.33333333333333,77.0,100.0,0.3333333333333333,1.0,3.0,3.0,1.0,Distinction,60,0,
BBB,2013B,2380539,240,60,600.0,41.0,224.0,61.0,-9.0,60.0,69.0,3.0,88.66666666666667,93.0,100.0,5.666666666666667,2.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2384819,240,60,126.0,12.0,54.0,12.0,-6.0,45.0,51.0,3.0,88.66666666666667,89.0,100.0,1.3333333333333333,1.0,3.0,3.0,1.0,Distinction,60,0,
BBB,2013B,2394212,240,60,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,60,1,
BBB,2013B,2395222,240,60,207.0,11.0,62.0,15.0,2.0,46.0,44.0,3.0,86.0,83.0,100.0,1.3333333333333333,1.0,3.0,3.0,1.0,Fail,60,1,
BBB,2013B,2399361,240,60,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,60,1,
BBB,2013B,2415962,240,60,79.0,3.0,26.0,15.0,-2.0,14.0,16.0,,,,,,,,3.0,0.0,Withdrawn,60,1,
BBB,2013B,2418877,240,60,558.0,41.0,178.0,21.0,-9.0,60.0,69.0,3.0,84.33333333333333,78.0,100.0,2.333333333333333,2.0,3.0,3.0,1.0,Withdrawn,60,1,
BBB,2013B,2422639,240,60,26.0,1.0,10.0,7.0,16.0,16.0,0.0,,,,,,,,3.0,0.0,Withdrawn,60,1,
BBB,2013B,2423078,240,60,5.0,1.0,3.0,3.0,30.0,30.0,0.0,,,,,,,,3.0,0.0,Withdrawn,60,1,
BBB,2013B,2425333,240,60,,,,,,,,,,,,,,,3.0,0.0,Fail,60,1,
BBB,2013B,2425726,240,60,655.0,37.0,202.0,36.0,-9.0,59.0,68.0,2.0,81.0,81.0,100.0,2.5,1.0,2.0,3.0,0.6666666666666666,Withdrawn,60,1,
BBB,2013B,2439201,240,60,316.0,23.0,108.0,13.0,-8.0,51.0,59.0,2.0,64.5,64.5,66.0,0.0,0.0,2.0,3.0,0.6666666666666666,Pass,60,0,
BBB,2013B,2442685,240,60,8.0,4.0,5.0,2.0,24.0,30.0,6.0,1.0,70.0,70.0,70.0,9.0,1.0,1.0,3.0,0.3333333333333333,Pass,60,0,
BBB,2013B,2444088,240,60,662.0,43.0,230.0,33.0,-9.0,59.0,68.0,3.0,88.33333333333333,87.0,100.0,3.6666666666666665,2.0,3.0,3.0,1.0,Distinction,60,0,
BBB,2013B,2444102,240,60,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,60,1,
BBB,2013B,2444703,240,60,180.0,24.0,83.0,17.0,-7.0,57.0,64.0,3.0,80.0,80.0,100.0,3.333333333333333,2.0,3.0,3.0,1.0,Fail,60,1,
BBB,2013B,2445088,240,60,135.0,12.0,64.0,19.0,-1.0,60.0,61.0,3.0,79.66666666666667,72.0,100.0,8.666666666666666,3.0,3.0,3.0,1.0,Withdrawn,60,1,
BBB,2013B,2445949,240,60,20.0,2.0,7.0,3.0,24.0,32.0,8.0,1.0,63.0,63.0,63.0,5.0,1.0,1.0,3.0,0.3333333333333333,Fail,60,1,
BBB,2013B,2446144,240,60,321.0,11.0,77.0,19.0,-5.0,51.0,56.0,3.0,81.0,75.0,100.0,0.6666666666666666,1.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2458984,240,60,83.0,6.0,39.0,20.0,3.0,55.0,52.0,2.0,65.0,65.0,65.0,-1.0,0.0,2.0,3.0,0.6666666666666666,Pass,60,0,
BBB,2013B,2464963,240,60,308.0,13.0,106.0,32.0,-2.0,60.0,62.0,2.0,82.5,82.5,100.0,3.0,1.0,2.0,3.0,0.6666666666666666,Pass,60,0,
BBB,2013B,2466123,240,60,4.0,2.0,4.0,3.0,6.0,38.0,32.0,1.0,63.0,63.0,63.0,1.0,1.0,1.0,3.0,0.3333333333333333,Withdrawn,60,1,
BBB,2013B,2470672,240,60,912.0,49.0,262.0,40.0,-6.0,60.0,66.0,3.0,76.0,68.0,100.0,2.0,2.0,3.0,3.0,1.0,Fail,60,1,
BBB,2013B,2474493,240,60,129.0,11.0,58.0,25.0,9.0,59.0,50.0,3.0,79.33333333333333,80.0,100.0,5.666666666666667,2.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2475034,240,60,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,60,1,
BBB,2013B,2475780,240,60,116.0,10.0,52.0,13.0,6.0,43.0,37.0,3.0,72.66666666666667,73.0,80.0,0.0,1.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2476649,240,60,429.0,26.0,161.0,25.0,-9.0,53.0,62.0,3.0,87.0,87.0,100.0,1.6666666666666667,1.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2480865,240,60,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,60,1,
BBB,2013B,2481224,240,60,1110.0,54.0,373.0,67.0,-9.0,60.0,69.0,3.0,89.66666666666667,85.0,100.0,-1.6666666666666667,1.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2481765,240,60,380.0,22.0,124.0,21.0,-9.0,60.0,69.0,3.0,83.33333333333333,79.0,100.0,1.0,1.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2483179,240,60,781.0,30.0,184.0,27.0,-3.0,60.0,63.0,3.0,83.0,75.0,100.0,2.0,1.0,3.0,3.0,1.0,Distinction,60,0,
BBB,2013B,2483568,240,60,568.0,29.0,232.0,45.0,-5.0,59.0,64.0,3.0,82.33333333333333,80.0,100.0,2.0,1.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2487541,240,60,901.0,39.0,222.0,28.0,-5.0,60.0,65.0,3.0,89.66666666666667,86.0,100.0,1.0,1.0,3.0,3.0,1.0,Distinction,60,0,
BBB,2013B,2498182,240,60,,,,,,,,,,,,,,,3.0,0.0,Fail,60,1,
BBB,2013B,2498299,240,60,212.0,12.0,78.0,19.0,-4.0,57.0,61.0,3.0,89.33333333333333,87.0,100.0,1.0,1.0,3.0,3.0,1.0,Distinction,60,0,
BBB,2013B,2512392,240,60,1396.0,51.0,359.0,48.0,-9.0,60.0,69.0,3.0,82.66666666666667,83.0,85.0,2.0,1.0,3.0,3.0,1.0,Withdrawn,60,1,
BBB,2013B,2517864,240,60,189.0,18.0,82.0,18.0,-9.0,53.0,62.0,3.0,87.66666666666667,90.0,100.0,-1.3333333333333333,1.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2518653,240,60,296.0,24.0,111.0,28.0,-8.0,51.0,59.0,3.0,94.0,95.0,100.0,1.3333333333333333,1.0,3.0,3.0,1.0,Distinction,60,0,
BBB,2013B,2521745,240,60,83.0,8.0,54.0,24.0,-2.0,50.0,52.0,3.0,66.66666666666667,50.0,100.0,2.6666666666666665,2.0,3.0,3.0,1.0,Fail,60,1,
BBB,2013B,2522093,240,60,3655.0,54.0,356.0,33.0,-9.0,57.0,66.0,3.0,90.0,87.0,100.0,-0.3333333333333333,1.0,3.0,3.0,1.0,Distinction,60,0,
BBB,2013B,2524127,240,60,44.0,5.0,20.0,7.0,11.0,53.0,42.0,3.0,73.0,73.0,80.0,-4.333333333333333,2.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2528352,240,60,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,60,1,
BBB,2013B,2528966,240,60,277.0,22.0,89.0,29.0,3.0,59.0,56.0,3.0,76.66666666666667,65.0,100.0,6.0,3.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2531031,240,60,547.0,34.0,144.0,27.0,-9.0,59.0,68.0,3.0,79.66666666666667,73.0,100.0,1.3333333333333333,1.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2534033,240,60,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,60,1,
BBB,2013B,2535788,240,60,1499.0,28.0,304.0,55.0,-9.0,35.0,44.0,2.0,82.5,82.5,100.0,7.0,2.0,2.0,3.0,0.6666666666666666,Fail,60,1,
BBB,2013B,2540362,240,60,217.0,15.0,97.0,20.0,-7.0,60.0,67.0,3.0,80.66666666666667,72.0,100.0,1.0,1.0,3.0,3.0,1.0,Fail,60,1,
BBB,2013B,2540746,240,60,38.0,5.0,21.0,7.0,-9.0,8.0,17.0,,,,,,,,3.0,0.0,Withdrawn,60,1,
BBB,2013B,2541120,240,60,109.0,9.0,50.0,10.0,9.0,51.0,42.0,3.0,86.66666666666667,81.0,100.0,1.3333333333333333,1.0,3.0,3.0,1.0,Distinction,60,0,
BBB,2013B,2553749,240,60,875.0,30.0,206.0,40.0,-7.0,57.0,64.0,3.0,84.33333333333333,78.0,100.0,5.333333333333333,2.0,3.0,3.0,1.0,Withdrawn,60,1,
BBB,2013B,2560219,240,60,234.0,13.0,85.0,23.0,-1.0,51.0,52.0,2.0,63.0,63.0,65.0,2.0,1.0,2.0,3.0,0.6666666666666666,Fail,60,1,
BBB,2013B,2568958,240,60,,,,,,,,,,,,,,,3.0,0.0,Fail,60,1,
BBB,2013B,2569163,240,60,340.0,22.0,97.0,16.0,2.0,58.0,56.0,3.0,87.33333333333333,81.0,100.0,1.0,1.0,3.0,3.0,1.0,Distinction,60,0,
BBB,2013B,2570633,240,60,1.0,1.0,1.0,1.0,-2.0,-2.0,0.0,,,,,,,,3.0,0.0,Withdrawn,60,1,
BBB,2013B,2571447,240,60,229.0,15.0,75.0,24.0,-2.0,39.0,41.0,1.0,81.0,81.0,81.0,-1.0,0.0,1.0,3.0,0.3333333333333333,Fail,60,1,
BBB,2013B,2572118,240,60,74.0,16.0,55.0,19.0,-5.0,37.0,42.0,1.0,70.0,70.0,70.0,0.0,0.0,1.0,3.0,0.3333333333333333,Fail,60,1,
BBB,2013B,2575914,240,60,703.0,46.0,204.0,29.0,9.0,59.0,50.0,3.0,76.33333333333333,80.0,82.0,1.3333333333333333,2.0,3.0,3.0,1.0,Withdrawn,60,1,
BBB,2013B,2578041,240,60,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,60,1,
BBB,2013B,2578567,240,60,460.0,25.0,184.0,29.0,-7.0,59.0,66.0,3.0,77.33333333333333,78.0,80.0,4.333333333333333,2.0,3.0,3.0,1.0,Fail,60,1,
BBB,2013B,2579459,240,60,325.0,25.0,137.0,26.0,-9.0,59.0,68.0,3.0,84.0,80.0,100.0,0.3333333333333333,1.0,3.0,3.0,1.0,Distinction,60,0,
BBB,2013B,2580439,240,60,242.0,19.0,115.0,27.0,0.0,58.0,58.0,3.0,85.0,83.0,100.0,1.3333333333333333,1.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2581528,240,60,221.0,18.0,95.0,32.0,4.0,57.0,53.0,3.0,79.0,74.0,100.0,2.0,1.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2587260,240,60,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,60,1,
BBB,2013B,2591421,240,60,230.0,24.0,105.0,24.0,-8.0,59.0,67.0,2.0,70.0,70.0,80.0,3.0,1.0,2.0,3.0,0.6666666666666666,Withdrawn,60,1,
BBB,2013B,2597027,240,60,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,60,1,
BBB,2013B,2598220,240,60,2.0,2.0,2.0,2.0,4.0,5.0,1.0,,,,,,,,3.0,0.0,Fail,60,1,
BBB,2013B,2602809,240,60,3784.0,52.0,478.0,35.0,-7.0,60.0,67.0,3.0,84.0,90.0,100.0,1.6666666666666667,1.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2608235,240,60,412.0,18.0,127.0,38.0,-8.0,53.0,61.0,3.0,76.0,68.0,100.0,1.3333333333333333,1.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2608453,240,60,1080.0,26.0,280.0,92.0,-4.0,58.0,62.0,3.0,78.66666666666667,79.0,80.0,1.6666666666666667,1.0,3.0,3.0,1.0,Fail,60,1,
BBB,2013B,2612483,240,60,140.0,14.0,57.0,20.0,-7.0,60.0,67.0,3.0,90.0,90.0,100.0,-0.6666666666666666,1.0,3.0,3.0,1.0,Distinction,60,0,
BBB,2013B,2616787,240,60,216.0,21.0,99.0,25.0,-9.0,52.0,61.0,3.0,83.33333333333333,75.0,100.0,4.0,2.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2617596,240,60,1484.0,46.0,349.0,42.0,-5.0,60.0,65.0,3.0,97.66666666666669,100.0,100.0,1.0,1.0,3.0,3.0,1.0,Distinction,60,0,
BBB,2013B,2617650,240,60,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,60,1,
BBB,2013B,2617999,240,60,513.0,39.0,198.0,35.0,-9.0,55.0,64.0,3.0,71.66666666666667,72.0,80.0,1.3333333333333333,1.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2620178,240,60,283.0,28.0,115.0,25.0,-9.0,59.0,68.0,3.0,91.33333333333331,87.0,100.0,1.3333333333333333,1.0,3.0,3.0,1.0,Distinction,60,0,
BBB,2013B,2622465,240,60,610.0,29.0,254.0,37.0,1.0,57.0,56.0,3.0,82.66666666666667,80.0,100.0,0.6666666666666666,1.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2626410,240,60,605.0,27.0,209.0,33.0,-9.0,45.0,54.0,2.0,88.0,88.0,100.0,0.0,1.0,2.0,3.0,0.6666666666666666,Withdrawn,60,1,
BBB,2013B,2635505,240,60,248.0,24.0,111.0,23.0,-4.0,58.0,62.0,3.0,83.66666666666667,81.0,100.0,3.6666666666666665,2.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2635829,240,60,751.0,39.0,215.0,26.0,-5.0,60.0,65.0,3.0,89.66666666666667,95.0,100.0,-2.333333333333333,1.0,3.0,3.0,1.0,Distinction,60,0,
BBB,2013B,2639611,240,60,155.0,15.0,64.0,16.0,-9.0,51.0,60.0,3.0,91.0,88.0,100.0,1.0,1.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2641393,240,60,578.0,24.0,213.0,48.0,-3.0,60.0,63.0,3.0,80.0,76.0,100.0,2.0,1.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2642029,240,60,535.0,39.0,194.0,23.0,-9.0,58.0,67.0,3.0,94.33333333333331,94.0,100.0,1.0,1.0,3.0,3.0,1.0,Distinction,60,0,
BBB,2013B,2645061,240,60,790.0,56.0,233.0,30.0,-9.0,60.0,69.0,3.0,85.0,78.0,100.0,4.0,2.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2649947,240,60,243.0,18.0,88.0,23.0,-7.0,58.0,65.0,2.0,69.5,69.5,73.0,-1.0,0.0,2.0,3.0,0.6666666666666666,Pass,60,0,
BBB,2013B,2654302,240,60,90.0,8.0,44.0,17.0,-7.0,46.0,53.0,3.0,77.0,70.0,100.0,2.6666666666666665,2.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2654411,240,60,,,,,,,,,,,,,,,3.0,0.0,Fail,60,1,
BBB,2013B,2664301,240,60,49.0,4.0,22.0,6.0,17.0,29.0,12.0,1.0,74.0,74.0,74.0,0.0,0.0,1.0,3.0,0.3333333333333333,Fail,60,1,
BBB,2013B,2680770,240,60,176.0,15.0,80.0,24.0,-5.0,57.0,62.0,2.0,68.0,68.0,69.0,3.5,1.0,2.0,3.0,0.6666666666666666,Withdrawn,60,1,
BBB,2013B,2685831,240,60,299.0,16.0,100.0,19.0,8.0,60.0,52.0,3.0,76.0,78.0,80.0,0.3333333333333333,1.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2692381,240,60,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,60,1,
BBB,2013B,2692384,240,60,473.0,38.0,185.0,60.0,-9.0,59.0,68.0,3.0,83.33333333333333,76.0,100.0,0.6666666666666666,1.0,3.0,3.0,1.0,Pass,60,0,
BBB,2013B,2693974,240,60,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,60,1,
BBB,2013J,23632,268,67,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,67,1,
BBB,2013J,23798,268,67,218.0,25.0,107.0,20.0,-4.0,66.0,70.0,3.0,93.33333333333331,90.0,100.0,0.0,1.0,3.0,3.0,1.0,Distinction,67,0,
BBB,2013J,25629,268,67,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,67,1,
BBB,2013J,26677,268,67,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,67,1,
BBB,2013J,27457,268,67,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,67,1,
BBB,2013J,27759,268,67,165.0,17.0,83.0,22.0,0.0,55.0,55.0,3.0,68.66666666666667,65.0,80.0,-0.3333333333333333,1.0,3.0,3.0,1.0,Fail,67,1,
BBB,2013J,30091,268,67,415.0,19.0,128.0,46.0,-1.0,66.0,67.0,3.0,84.0,80.0,100.0,4.333333333333333,3.0,3.0,3.0,1.0,Pass,67,0,
BBB,2013J,31014,268,67,487.0,40.0,159.0,19.0,-10.0,61.0,71.0,3.0,89.33333333333333,85.0,100.0,-5.666666666666667,1.0,3.0,3.0,1.0,Withdrawn,67,1,
BBB,2013J,31849,268,67,605.0,30.0,174.0,24.0,0.0,64.0,64.0,3.0,83.66666666666667,81.0,100.0,0.3333333333333333,2.0,3.0,3.0,1.0,Pass,67,0,
BBB,2013J,37622,268,67,143.0,10.0,42.0,12.0,-6.0,54.0,60.0,2.0,72.5,72.5,75.0,0.0,0.0,2.0,3.0,0.6666666666666666,Pass,67,0,
BBB,2013J,38234,268,67,46.0,6.0,25.0,11.0,-7.0,34.0,41.0,3.0,75.66666666666667,77.0,80.0,0.0,1.0,3.0,3.0,1.0,Fail,67,1,
BBB,2013J,47855,268,67,11.0,5.0,7.0,3.0,24.0,50.0,26.0,3.0,48.333333333333336,44.0,60.0,-41.0,0.0,3.0,3.0,1.0,Withdrawn,67,1,
BBB,2013J,48040,268,67,595.0,51.0,256.0,44.0,-10.0,67.0,77.0,3.0,72.0,60.0,100.0,0.0,1.0,3.0,3.0,1.0,Pass,67,0,
BBB,2013J,48503,268,67,284.0,21.0,92.0,16.0,-3.0,59.0,62.0,3.0,82.33333333333333,76.0,100.0,0.0,1.0,3.0,3.0,1.0,Pass,67,0,
BBB,2013J,51301,268,67,670.0,48.0,260.0,33.0,-10.0,45.0,55.0,1.0,93.0,93.0,93.0,-2.0,0.0,1.0,3.0,0.3333333333333333,Withdrawn,67,1,
BBB,2013J,52797,268,67,399.0,24.0,142.0,30.0,-10.0,61.0,71.0,3.0,85.66666666666667,87.0,100.0,-0.3333333333333333,1.0,3.0,3.0,1.0,Pass,67,0,
BBB,2013J,52899,268,67,754.0,45.0,267.0,87.0,-9.0,64.0,73.0,3.0,79.0,73.0,100.0,0.3333333333333333,1.0,3.0,3.0,1.0,Pass,67,0,
BBB,2013J,53360,268,67,22.0,3.0,11.0,7.0,-4.0,10.0,14.0,,,,,,,,3.0,0.0,Withdrawn,67,1,
BBB,2013J,54388,268,67,42.0,1.0,7.0,5.0,-5.0,-5.0,0.0,,,,,,,,3.0,0.0,Withdrawn,67,1,
BBB,2013J,55026,268,67,136.0,17.0,45.0,10.0,-6.0,53.0,59.0,3.0,75.0,66.0,100.0,2.333333333333333,2.0,3.0,3.0,1.0,Pass,67,0,
BBB,2013J,56340,268,67,4.0,1.0,2.0,2.0,24.0,24.0,0.0,,,,,,,,3.0,0.0,Fail,67,1,
BBB,2013J,56789,268,67,183.0,14.0,56.0,15.0,-9.0,58.0,67.0,3.0,80.66666666666667,80.0,85.0,-1.0,1.0,3.0,3.0,1.0,Pass,67,0,
BBB,2013J,57079,268,67,386.0,28.0,156.0,34.0,-2.0,67.0,69.0,3.0,78.33333333333333,74.0,100.0,0.6666666666666666,1.0,3.0,3.0,1.0,Fail,67,1,
BBB,2013J,57369,268,67,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,67,1,
BBB,2013J,61118,268,67,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,67,1,
BBB,2013J,63044,268,67,161.0,11.0,64.0,25.0,0.0,47.0,47.0,3.0,70.0,65.0,80.0,0.6666666666666666,1.0,3.0,3.0,1.0,Fail,67,1,
BBB,2013J,64246,268,67,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,67,1,
BBB,2013J,65807,268,67,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,67,1,
BBB,2013J,67863,268,67,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,67,1,
BBB,2013J,68556,268,67,67.0,10.0,36.0,14.0,-6.0,25.0,31.0,1.0,75.0,75.0,75.0,-3.0,0.0,1.0,3.0,0.3333333333333333,Fail,67,1,
BBB,2013J,69843,268,67,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,67,1,
BBB,2013J,72057,268,67,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,67,1,
BBB,2013J,73489,268,67,802.0,36.0,200.0,27.0,-10.0,58.0,68.0,3.0,81.33333333333333,81.0,100.0,0.6666666666666666,2.0,3.0,3.0,1.0,Pass,67,0,
BBB,2013J,74169,268,67,,,,,,,,,,,,,,,3.0,0.0,Withdrawn,67,1,
BBB,2013J,74585,268,67,2366.0,49.0,343.0,29.0,-10.0,67.0,77.0,3.0,88.33333333333333,84.0,100.0,-4.0,1.0,3.0,3.0,1.0,Distinction,67,0,
BBB,2013J,78255,268,67,191.0,24.0,87.0,25.0,-10.0,44.0,54.0,1.0,76.0,76.0,76.0,-2.0,0.0,1.0,3.0,0.3333333333333333,Withdrawn,67,1,
BBB,2013J,80717,268,67,1006.0,49.0,276.0,36.0,-10.0,67.0,77.0,3.0,87.33333333333333,85.0,100.0,-1.3333333333333333,1.0,3.0,3.0,1.0,Distinction,67,0,
BBB,2013J,84812,268,67,203.0,24.0,95.0,25.0,-10.0,58.0,68.0,3.0,91.66666666666669,90.0,100.0,0.0,1.0,3.0,3.0,1.0,Pass,67,0,
BBB,2013J,86291,268,67,31.0,2.0,16.0,4.0,30.0,65.0,35.0,3.0,81.0,80.0,87.0,-11.666666666666666,1.0,3.0,3.0,1.0,Fail,67,1,
BBB,2013J,90243,268,67,645.0,30.0,174.0,28.0,-10.0,65.0,75.0,3.0,61.66666666666666,54.0,80.0,0.0,1.0,3.0,3.0,1.0,Pass,67,0,
BBB,2013J,96475,268,67,136.0,15.0,56.0,18.0,-9.0,66.0,75.0,3.0,86.33333333333333,86.0,100.0,1.3333333333333333,3.0,3.0,3.0,1.0,Pass,67,0,
BBB,2013J,97567,268,67,174.0,12.0,50.0,11.0,-9.0,57.0,66.0,3.0,90.33333333333331,86.0,100.0,0.6666666666666666,2.0,3.0,3.0,1.0,Pass,67,0,
BBB,2013J,98268,268,67,336.0,22.0,105.0,20.0,-4.0,62.0,66.0,3.0,88.33333333333333,85.0,100.0,0.3333333333333333,1.0,3.0,3.0,1.0,Pass,67,0,
BBB,2013J,98720,268,67,220.0,14.0,82.0,21.0,7.0,65.0,58.0,3.0,80.0,80.0,85.0,1.3333333333333333,2.0,3.0,3.0,1.0,Pass,67,0,
BBB,2013J,100282,268,67,42.0,5.0,16.0,9.0,9.0,39.0,30.0,1.0,78.0,78.0,78.0,0.0,0.0,1.0,3.0,0.3333333333333333,Withdrawn,67,1,
BBB,2013J,105527,268,67,413.0,29.0,131.0,16.0,-10.0,64.0,74.0,3.0,78.33333333333333,78.0,80.0,0.3333333333333333,1.0,3.0,3.0,1.0,Pass,67,0,
